source_file,move_number,position_id,match_id,actor_color,action,die1,die2,score_o,score_x,match_length,crawford,post_crawford,cube_value,cube_owner,O_bar,X_bar,O_off,X_off,O_points,X_points,expected_xgid
pair_08/match_B/4ply_review/gnu_vs_sage_match_8b_game_3.txt,1,4HPwATDgc/ABMA,cAjmACAAEAAE,X,roll,4,1,2,2,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:41:2:2:0:7:10
pair_06/match_A/4ply_review/gnu_vs_sage_match_6a_game_1.txt,1,4HPwATDgc/ABMA,cAjnAAAAAAAE,X,roll,6,1,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:61:0:0:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_2.txt,1,4HPwATDgc/ABMA,cAjnACAAAAAE,X,roll,6,1,2,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:61:0:2:0:7:10
pair_08/match_B/4ply_review/gnu_vs_sage_match_8b_game_1.txt,1,4HPwATDgc/ABMA,cAjqAAAAAAAE,X,roll,4,2,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:42:0:0:0:7:10
pair_05/match_A/4ply_review/gnu_vs_sage_match_5a_game_2.txt,1,4HPwATDgc/ABMA,cAjrAAAAIAAE,X,roll,6,2,0,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:62:4:0:0:7:10
pair_10/match_B/4ply_review/gnu_vs_sage_match_10b_game_2.txt,1,4HPwATDgc/ABMA,cAjuAAAAEAAE,X,roll,4,3,0,2,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:43:2:0:0:7:10
pair_02/match_B/4ply_review/gnu_vs_sage_match_2b_game_4.txt,1,4HPwATDgc/ABMA,cAjuAFAACAAE,X,roll,4,3,5,1,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:43:1:5:0:7:10
pair_05/match_B/4ply_review/gnu_vs_sage_match_5b_game_3.txt,1,4HPwATDgc/ABMA,cAjvAAAAEAAE,X,roll,6,3,0,2,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:63:2:0:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_3.txt,1,4HPwATDgc/ABMA,cAjvACAACAAE,X,roll,6,3,2,1,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:63:1:2:0:7:10
pair_08/match_A/4ply_review/gnu_vs_sage_match_8a_game_2.txt,1,4HPwATDgc/ABMA,cAjvAEAAAAAE,X,roll,6,3,4,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:63:0:4:0:7:10
pair_02/match_B/4ply_review/gnu_vs_sage_match_2b_game_1.txt,1,4HPwATDgc/ABMA,cAjzAAAAAAAE,X,roll,6,4,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:64:0:0:0:7:10
pair_09/match_A/4ply_review/gnu_vs_sage_match_9a_game_4.txt,1,4HPwATDgc/ABMA,cAjzACAAKAAE,X,roll,6,4,2,5,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:64:5:2:0:7:10
pair_03/match_A/4ply_review/gnu_vs_sage_match_3a_game_3.txt,1,4HPwATDgc/ABMA,cAjzAEAAAAAE,X,roll,6,4,4,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:64:0:4:0:7:10
pair_07/match_B/4ply_review/gnu_vs_sage_match_7b_game_5.txt,1,4HPwATDgc/ABMA,cAjzAEAAIAAE,X,roll,6,4,4,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:64:4:4:0:7:10
pair_03/match_B/4ply_review/gnu_vs_sage_match_3b_game_6.txt,1,4HPwATDgc/ABMA,cAjzAFAAIAAE,X,roll,6,4,5,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:64:4:5:0:7:10
pair_10/match_A/4ply_review/gnu_vs_sage_match_10a_game_5.txt,1,4HPwATDgc/ABMA,cIjlACAAKAAE,X,roll,3,1,2,5,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:31:5:2:0:7:10
pair_04/match_B/4ply_review/gnu_vs_sage_match_4b_game_1.txt,1,4HPwATDgc/ABMA,cIjmAAAAAAAE,X,roll,5,1,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:51:0:0:0:7:10
pair_07/match_B/4ply_review/gnu_vs_sage_match_7b_game_2.txt,1,4HPwATDgc/ABMA,cIjmABAAAAAE,X,roll,5,1,1,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:51:0:1:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_4.txt,1,4HPwATDgc/ABMA,cIjmAEAACAAE,X,roll,5,1,4,1,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:51:1:4:0:7:10
pair_07/match_A/4ply_review/gnu_vs_sage_match_7a_game_2.txt,1,4HPwATDgc/ABMA,cIjpAAAACAAE,X,roll,3,2,0,1,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:32:1:0:0:7:10
pair_08/match_B/4ply_review/gnu_vs_sage_match_8b_game_2.txt,1,4HPwATDgc/ABMA,cIjpAAAAEAAE,X,roll,3,2,0,2,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:32:2:0:0:7:10
pair_02/match_A/4ply_review/gnu_vs_sage_match_2a_game_3.txt,1,4HPwATDgc/ABMA,cIjpAEAAIAAE,X,roll,3,2,4,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:32:4:4:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_8.txt,1,4HPwATDgc/ABMA,cIjpAGAAMAAE,X,roll,3,2,6,6,7,0,1,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:32:6:6:0:7:10
pair_04/match_B/4ply_review/gnu_vs_sage_match_4b_game_2.txt,1,4HPwATDgc/ABMA,cIjqAAAAIAAE,X,roll,5,2,0,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:52:4:0:0:7:10
pair_10/match_A/4ply_review/gnu_vs_sage_match_10a_game_4.txt,1,4HPwATDgc/ABMA,cIjqACAAIAAE,X,roll,5,2,2,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:52:4:2:0:7:10
pair_02/match_A/4ply_review/gnu_vs_sage_match_2a_game_2.txt,1,4HPwATDgc/ABMA,cIjqAEAAAAAE,X,roll,5,2,4,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:52:0:4:0:7:10
pair_05/match_A/4ply_review/gnu_vs_sage_match_5a_game_1.txt,1,4HPwATDgc/ABMA,cIjuAAAAAAAE,X,roll,5,3,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:53:0:0:0:7:10
pair_09/match_A/4ply_review/gnu_vs_sage_match_9a_game_2.txt,1,4HPwATDgc/ABMA,cIjuAAAACAAE,X,roll,5,3,0,1,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:53:1:0:0:7:10
pair_05/match_B/4ply_review/gnu_vs_sage_match_5b_game_5.txt,1,4HPwATDgc/ABMA,cIjuAAAAIAAE,X,roll,5,3,0,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:53:4:0:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_6.txt,1,4HPwATDgc/ABMA,cIjuAGAAEAAE,X,roll,5,3,6,2,7,0,1,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:53:2:6:0:7:10
pair_01/match_B/4ply_review/gnu_vs_sage_match_1b_game_2.txt,1,4HPwATDgc/ABMA,cIjyAAAAIAAE,X,roll,5,4,0,4,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:54:4:0:0:7:10
pair_01/match_A/4ply_review/gnu_vs_sage_match_1a_game_2.txt,1,4HPwATDgc/ABMA,cIjyAEAAAAAE,X,roll,5,4,4,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:1:54:0:4:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_5.txt,1,4HPwATDgc/ABMA,sADrAGAACAAE,O,roll,6,2,6,1,7,1,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:-1:62:1:6:1:7:10
pair_03/match_A/4ply_review/gnu_vs_sage_match_3a_game_5.txt,1,4HPwATDgc/ABMA,sADuAGAAIAAE,O,roll,4,3,6,4,7,1,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:-1:43:4:6:1:7:10
pair_08/match_B/4ply_review/gnu_vs_sage_match_8b_game_4.txt,1,4HPwATDgc/ABMA,sIDuAGAAEAAE,O,roll,5,3,6,2,7,1,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-b----E-C---eE---c-e----B-:0:0:-1:53:2:6:1:7:10
pair_05/match_B/4ply_review/gnu_vs_sage_match_5b_game_3.txt,5,4HPwAVCwT+IgJA,cAnqAAAAEAAE,X,roll,4,2,0,2,7,0,0,1,centered,1,0,0,0,1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 2 5 0 1 0 1 0 0 3 0 0 0 0 1 0 0 0 1 0 1,XGID=aa---BE-A-A-eC---cAe--A-A-:0:0:1:42:2:0:0:7:10
pair_05/match_B/4ply_review/gnu_vs_sage_match_5b_game_5.txt,3,4HPwAyCMZ/ABMA,cInlAAAAIAAE,X,roll,3,1,0,4,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 2 0 0 4 0 2 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a-B--D-B---fE---c-e----B-:0:0:1:31:4:0:0:7:10
pair_08/match_B/4ply_review/gnu_vs_sage_match_8b_game_2.txt,3,4HPwAyDgc+QBIg,cAnqAAAAEAAE,X,roll,4,2,0,2,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 1 0 4 0 0 0 0 0 0 0 1 0 0 1,XGID=-a----E-C--AfD---c-e-A--A-:0:0:1:42:2:0:0:7:10
pair_04/match_B/4ply_review/gnu_vs_sage_match_4b_game_4.txt,2,4HPwAyDgc/ABMA,MAH7AEAAKAAE,O,roll,6,6,4,5,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 1,XGID=-b----E-C---eF---c-e----A-:0:0:-1:66:5:4:0:7:10
pair_08/match_A/4ply_review/gnu_vs_sage_match_8a_game_3.txt,2,4HPwAyDgc/ABMA,MAHlAEAAEAAE,O,roll,2,1,4,2,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 1,XGID=-b----E-C---eF---c-e----A-:0:0:-1:21:2:4:0:7:10
pair_10/match_A/4ply_review/gnu_vs_sage_match_10a_game_1.txt,2,4HPwAyDgc/ABMA,MIHpAAAAAAAE,O,roll,3,2,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 1,XGID=-b----E-C---eF---c-e----A-:0:0:-1:32:0:0:0:7:10
pair_06/match_A/4ply_review/gnu_vs_sage_match_6a_game_4.txt,4,4HPwAyDgc/ABMA,QQnzAGAACAAE,X,roll,6,4,6,1,7,0,1,2,O,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:1:-1:1:64:1:6:0:7:10
pair_07/match_B/4ply_review/gnu_vs_sage_match_7b_game_4.txt,2,4HPwAyDgc/ABMA,cAn3ADAAIAAE,X,roll,6,5,3,4,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:65:4:3:0:7:10
pair_06/match_A/4ply_review/gnu_vs_sage_match_6a_game_4.txt,2,4HPwAyDgc/ABMA,cAngAGAACAAE,X,cube_decision,0,0,6,1,7,0,1,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:00:1:6:0:7:10
pair_03/match_B/4ply_review/gnu_vs_sage_match_3b_game_3.txt,2,4HPwAyDgc/ABMA,cAnvAEAAEAAE,X,roll,6,3,4,2,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:63:2:4:0:7:10
pair_03/match_A/4ply_review/gnu_vs_sage_match_3a_game_1.txt,2,4HPwAyDgc/ABMA,cAnyAAAAAAAE,X,roll,4,4,0,0,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:44:0:0:0:7:10
pair_06/match_A/4ply_review/gnu_vs_sage_match_6a_game_4.txt,3,4HPwAyDgc/ABMA,cBHgAGAACAAE,X,double,0,0,6,1,7,0,1,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:D:1:6:0:7:10
pair_06/match_B/4ply_review/gnu_vs_sage_match_6b_game_1.txt,2,4HPwAyDgc/ABMA,cInkAAAAAAAE,X,roll,1,1,0,0,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:11:0:0:0:7:10
pair_06/match_B/4ply_review/gnu_vs_sage_match_6b_game_2.txt,2,4HPwAyDgc/ABMA,cInqAAAAEAAE,X,roll,5,2,0,2,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-C---fE---c-e----B-:0:0:1:52:2:0:0:7:10
pair_07/match_B/4ply_review/gnu_vs_sage_match_7b_game_4.txt,3,4HPwAyDgc/ADIA,MAHmADAAIAAE,O,roll,4,1,3,4,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 1,XGID=-a----E-C---fF---c-e----A-:0:0:-1:41:4:3:0:7:10
pair_09/match_A/4ply_review/gnu_vs_sage_match_9a_game_4.txt,2,4HPwBSDgc/ABMA,MAHqACAAKAAE,O,roll,4,2,2,5,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 1,XGID=-b----E-C---eEA--c-e----A-:0:0:-1:42:5:2:0:7:10
pair_03/match_B/4ply_review/gnu_vs_sage_match_3b_game_7.txt,2,4HPwBSDgc/ABMA,sIHkAFAAMAAE,O,roll,1,1,5,6,7,1,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 1 0 0 0 0 0 0 0 0 0 1,XGID=-b----E-C---eEA--c-e----A-:0:0:-1:11:6:5:1:7:10
pair_02/match_A/4ply_review/gnu_vs_sage_match_2a_game_1.txt,3,4HPwCSDg2+ABMA,MAHpAAAAAAAE,O,roll,2,2,0,0,7,0,0,1,centered,0,0,0,0,2 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 2 2 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 1 0 0 0 0 0 0 0 0 1,XGID=-b----E-C---dE-A-bbe----A-:0:0:-1:22:0:0:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_2.txt,3,4HPwCSDg2+ABMA,cAn3ACAAAAAE,X,roll,6,5,2,0,7,0,0,1,centered,0,0,0,0,1 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 2 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----EBB-a-eD---c-e----B-:0:0:1:65:0:2:0:7:10
pair_05/match_B/4ply_review/gnu_vs_sage_match_5b_game_1.txt,3,4HPwCSDg8+ABJA,MIHqAAAAAAAE,O,roll,5,2,0,0,7,0,0,1,centered,0,0,0,0,1 0 1 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 1 0 0 0 0 0 0 0 0 1,XGID=-a-a--E-C---dE-A-d-e----A-:0:0:-1:52:0:0:0:7:10
pair_05/match_B/4ply_review/gnu_vs_sage_match_5b_game_3.txt,3,4HPwCSDgc/AgUA,cIntAAAAEAAE,X,roll,3,3,0,2,7,0,0,1,centered,0,1,0,0,1 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 1,XGID=-a----E-C-a-eD---cAe----AA:0:0:1:33:2:0:0:7:10
pair_04/match_A/4ply_review/gnu_vs_sage_match_4a_game_3.txt,3,4HPwCSDgc/AgUA,cInyACAACAAE,X,roll,5,4,2,1,7,0,0,1,centered,0,1,0,0,1 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 1,XGID=-a----E-C-a-eD---cAe----AA:0:0:1:54:1:2:0:7:10
pair_01/match_A/4ply_review/gnu_vs_sage_match_1a_game_2.txt,3,4HPwESDg8+AAWA,cInyAEAAAAAE,X,roll,5,4,4,0,7,0,0,1,centered,0,1,0,0,1 0 0 0 0 0 0 0 1 0 0 5 0 0 0 0 3 0 5 0 0 0 0 0,0 0 0 0 0 5 0 4 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2,XGID=-a----E-Da--eC---c-e----BA:0:0:1:54:0:4:0:7:10
pair_10/match_A/4ply_review/gnu_vs_sage_match_10a_game_2.txt,3,4HPwESDg8+ABKA,MIHkABAAAAAE,O,roll,1,1,1,0,7,0,0,1,centered,0,0,0,0,1 1 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 5 0 0 0 0 0,0 0 0 0 0 5 0 3 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 1,XGID=-aa---E-C---dE--Ad-e----A-:0:0:-1:11:0:1:0:7:10
